"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","6.645170400531172E-4","15257","SMIM19","false","SMIM19"
"0.0","0.006732180824359499","7798","C1QTNF4","false","C1QTNF4"
"0.0","1.1158872991067982E-5","19535","TMEM114","false","TMEM114"
"0.0","6.247567003326005E-5","19289","TAAR9","false","TAAR9"
"0.0","6.205607320675657E-4","15406","GCSAML","false","GCSAML"
"0.0","7.680873375263832E-4","14913","PPP1R27","false","PPP1R27"
"0.0","2.7741874906691367E-5","19470","NKX1-2","false","NKX1-2"
"0.0","4.1823043350530775E-6","19576","FCRL6","false","FCRL6"
"0.0","7.280564281172693E-5","19240","ACER2","false","ACER2"
"0.0","2.404836459620968E-4","17286","ACER1","false","ACER1"
"0.0","1.1196208374035314E-4","18885","FAM156B","false","FAM156B"
"0.0","3.2582947228395253E-4","16738","OPN1SW","false","OPN1SW"
"0.0","8.580211261858036E-4","14618","SDHAF1","false","SDHAF1"
"0.0","1.7921386216296342E-4","17697","CDHR3","false","CDHR3"
"0.0","2.0485562809525199E-4","17515","TAS2R5","false","TAS2R5"
"0.0","9.189545403897127E-4","14475","ZSWIM3","false","ZSWIM3"
"0.0","0.005624225142114758","8672","OR10AG1","false","OR10AG1"
"0.0","1.8768169354100526E-4","17635","C20orf173","false","C20orf173"
"0.0","2.7485634197179347E-4","17040","NKX2-4","false","NKX2-4"
"0.0","3.283964375998527E-4","16723","CT45A10","false","CT45A10"
"0.0","4.555507675734442E-5","19379","FAM47E-STBD1","false","FAM47E-STBD1"
"0.0","2.711039152520726E-4","17084","C1orf61","false","C1orf61"
"0.0","0.0020406639497839753","12142","DAZ2","false","DAZ2"
"0.0","2.4333670599322558E-4","17268","SRD5A2","false","SRD5A2"
"0.0","3.3329514054379447E-6","19582","NPFFR1","false","NPFFR1"
"0.0","2.1554289542225974E-4","17437","WFDC3","false","WFDC3"
"0.0","1.1449446048920321E-4","18854","DEFB128","false","DEFB128"
"0.0","4.960107941969605E-4","15916","GKN2","false","GKN2"
"0.0","5.220758510720312E-4","15780","B4GALNT2","false","B4GALNT2"
"0.0","5.538275589193794E-4","15661","SEMA6C","false","SEMA6C"
"0.0","1.1449446048920321E-4","18853","OTOR","false","OTOR"
"0.0","0.0011837666470715979","13779","H2BFWT","false","H2BFWT"
"0.0","4.267453452397058E-4","16224","PI16","false","PI16"
"0.0","0.0087370912922016","6181","ESPNL","false","ESPNL"
"0.0","5.3408520045326844E-5","19330","P2RY13","false","P2RY13"
"0.0","0.006015062349076005","8358","C16orf92","false","C16orf92"
"0.0","2.987636728383297E-4","16898","TMEM71","false","TMEM71"
"0.0","3.821504369481289E-4","16449","ZSCAN5B","false","ZSCAN5B"
